calendar-year,setting-1,need-1,academic-year-1,setting-2,need-2,academic-year-2
2015,R,X,10,R,X,11
2015,B,Y,2,B,Y,3
2015,B,U,8,B,U,9
2015,B,U,9,B,U,10
2015,NONSEND,NONSEND,5,A,U,6
2015,B,U,2,B,U,3
2015,B,U,1,B,U,2
2015,A,T,1,A,T,2
2015,NONSEND,NONSEND,7,B,V,8
2015,P,T,-1,A,T,0
2015,B,T,11,B,T,12
2015,A,U,9,A,U,10
2015,B,X,7,A,X,8
2015,B,T,8,B,T,9
2015,J,U,14,NONSEND,NONSEND,15
2015,B,T,3,B,T,4
2015,A,T,2,A,T,3
2015,B,T,0,B,T,1
2015,F,T,1,F,T,2
2015,A,U,4,A,U,5
2015,B,X,8,B,X,9
2015,B,V,11,B,V,12
2015,B,T,6,B,T,7
2015,B,Y,11,J,Y,12
2015,A,T,7,A,T,8
2015,B,U,8,B,U,9
2015,B,V,6,A,V,7
2015,J,Y,-1,B,Y,0
2015,B,T,4,B,T,5
2015,B,Y,11,B,Y,12
2015,B,T,4,B,T,5
2015,A,T,2,A,T,3
2015,NONSEND,NONSEND,11,N,X,12
2015,B,T,0,A,T,1
2015,NONSEND,NONSEND,2,B,T,3
2015,B,Y,0,B,Y,1
2015,B,Y,-1,B,Y,0
2015,B,X,6,B,X,7
2015,A,T,2,A,T,3
2015,B,Y,0,B,Y,1
2015,B,U,4,B,U,5
2015,A,T,7,A,T,8
2015,B,T,3,B,T,4
2015,B,T,0,B,T,1
2015,B,T,6,B,T,7
2015,A,T,9,A,T,10
2015,B,U,9,B,U,10
2015,B,T,3,B,T,4
2015,B,X,12,B,X,13
2015,NONSEND,NONSEND,-1,B,T,0
2015,B,T,10,B,T,11
2015,B,T,0,B,T,1
2015,A,U,4,A,U,5
2015,NONSEND,NONSEND,-2,B,T,-1
2015,B,U,6,B,U,7
2015,R,X,10,R,X,11
2015,L,T,11,L,T,12
2015,I,U,2,I,U,3
2015,P,Y,-1,F,Y,0
2015,NONSEND,NONSEND,0,B,T,1
2015,B,X,10,B,X,11
2015,A,T,4,A,T,5
2015,A,T,2,A,T,3
2015,A,U,13,A,U,14
2015,M,X,8,K,X,9
2015,L,U,11,NONSEND,NONSEND,12
2015,L,T,7,L,T,8
2015,A,U,1,A,U,2
2015,A,U,0,A,U,1
2015,F,T,1,F,T,2
2015,B,T,9,B,T,10
2015,B,U,4,B,U,5
2015,A,T,0,A,T,1
2015,A,U,7,A,U,8
2015,B,Y,11,B,Y,12
2015,B,Y,-1,B,Y,0
2015,NONSEND,NONSEND,2,B,X,3
2015,B,T,8,B,T,9
2015,B,U,9,N,U,10
2015,B,T,8,B,T,9
2015,G,T,6,G,T,7
2015,B,U,1,B,U,2
2015,A,T,4,A,T,5
2015,NONSEND,NONSEND,11,N,X,12
2015,NONSEND,NONSEND,-1,B,U,0
2015,B,U,3,B,U,4
2015,B,U,2,B,U,3
2015,B,T,7,A,T,8
2015,B,U,13,NONSEND,NONSEND,14
2015,G,T,9,G,T,10
2015,B,X,7,N,X,8
2015,B,Y,7,G,Y,8
2015,B,T,1,A,T,2
2015,F,T,3,F,T,4
2015,B,X,9,B,X,10
2015,B,T,8,B,T,9
2015,A,U,7,L,U,8
2015,B,U,4,B,U,5
2015,NONSEND,NONSEND,8,A,T,9
2015,B,T,12,B,T,13
2015,B,U,8,B,U,9
2015,B,U,0,B,U,1
2015,A,T,2,A,T,3
2015,B,U,0,B,U,1
2015,B,T,11,B,T,12
2015,B,T,12,B,T,13
2015,B,T,7,B,T,8
2015,NONSEND,NONSEND,-1,A,T,0
2015,B,T,2,B,T,3
2015,B,T,10,B,T,11
2015,B,T,0,B,T,1
2015,B,T,8,B,T,9
2015,B,U,6,B,U,7
2015,NONSEND,NONSEND,-2,B,T,-1
2015,A,Y,0,A,Y,1
2015,F,Y,4,F,Y,5
2015,B,U,0,B,U,1
2015,A,T,2,A,T,3
2015,B,T,4,B,T,5
2015,A,T,9,A,T,10
2015,H,U,7,H,U,8
2015,A,T,13,A,T,14
2015,A,U,10,A,U,11
2015,P,T,-2,A,T,-1
2015,B,T,6,B,T,7
2015,R,U,13,NONSEND,NONSEND,14
2015,A,T,7,A,T,8
2015,B,T,4,B,T,5
2015,A,U,-2,A,U,-1
2015,O,Y,3,O,Y,4
2015,L,Y,11,L,Y,12
2015,NONSEND,NONSEND,0,B,T,1
2015,NONSEND,NONSEND,-1,B,T,0
2015,B,T,0,B,T,1
2015,A,U,1,A,U,2
2015,B,T,7,B,T,8
2015,B,Y,5,B,Y,6
2015,A,U,4,A,U,5
2015,C,T,12,C,T,13
2015,J,X,7,J,X,8
2015,H,T,7,H,T,8
2015,B,T,9,B,T,10
2015,J,Y,-1,F,Y,0
2015,A,T,13,NONSEND,NONSEND,14
2015,NONSEND,NONSEND,4,B,U,5
2015,A,T,2,A,T,3
2015,NONSEND,NONSEND,7,N,X,8
2015,P,U,-2,P,U,-1
2015,N,X,12,N,X,13
2015,B,T,7,B,T,8
2015,B,T,3,B,T,4
2015,B,T,10,B,T,11
2015,B,T,3,B,T,4
2015,I,T,10,I,T,11
2015,F,Y,10,F,Y,11
2015,NONSEND,NONSEND,2,B,T,3
2015,B,T,3,B,T,4
2015,NONSEND,NONSEND,1,B,T,2
2015,B,U,0,B,U,1
2015,NONSEND,NONSEND,-3,P,Y,-2
2015,B,T,1,B,T,2
2015,NONSEND,NONSEND,-1,B,T,0
2015,A,T,4,A,T,5
2015,B,T,1,B,T,2
2015,L,Y,11,L,Y,12
2015,B,T,1,B,T,2
2015,A,X,11,A,X,12
2015,A,T,-1,A,T,0
2015,B,Y,0,B,Y,1
2015,A,T,4,A,T,5
2015,A,T,13,A,T,14
2015,B,T,3,B,T,4
2015,L,T,4,L,T,5
2015,F,T,1,F,T,2
2015,C,U,12,C,U,13
2015,F,Y,1,F,Y,2
2015,B,T,11,B,T,12
2015,I,W,11,NONSEND,NONSEND,12
2015,B,T,12,N,T,13
2015,B,X,10,B,X,11
2015,A,T,1,NONSEND,NONSEND,2
2015,B,Y,12,B,Y,13
2015,A,X,3,A,X,4
2015,A,T,8,A,T,9
2015,B,U,5,B,U,6
2015,B,U,10,B,U,11
2015,NONSEND,NONSEND,0,F,Y,1
2015,N,X,8,G,X,9
2015,NONSEND,NONSEND,-3,J,V,-2
2015,H,U,7,H,U,8
2015,A,U,12,NONSEND,NONSEND,13
2015,J,X,7,J,X,8
2015,NONSEND,NONSEND,-2,A,U,-1
2015,B,T,8,B,T,9
2015,B,Y,10,B,Y,11
2015,B,Y,14,NONSEND,NONSEND,15
2015,B,T,-1,A,T,0
2015,F,Y,-1,F,Y,0
2015,B,V,5,B,V,6
2015,B,T,2,B,T,3
2015,J,X,6,B,X,7
2015,NONSEND,NONSEND,4,B,T,5
2015,B,Y,12,NONSEND,NONSEND,13
2015,B,T,9,B,T,10
2015,I,V,0,I,V,1
2015,B,Y,9,B,Y,10
2015,B,T,2,B,T,3
2015,B,U,9,N,U,10
2015,B,T,5,B,T,6
2015,R,X,10,R,X,11
2015,B,T,8,B,T,9
2015,B,T,1,B,T,2
2015,A,T,1,A,T,2
2015,NONSEND,NONSEND,0,B,T,1
2015,B,T,0,B,T,1
2015,B,U,4,B,U,5
2015,B,T,1,B,T,2
2015,B,U,7,B,U,8
2015,B,T,7,B,T,8
2015,B,Y,-1,B,Y,0
2015,B,T,1,B,T,2
2015,B,U,3,B,U,4
2015,B,T,0,B,T,1
2015,B,T,3,B,T,4
2015,A,T,14,NONSEND,NONSEND,15
2015,B,U,5,B,U,6
2015,B,T,9,B,T,10
2015,G,X,9,G,X,10
2015,B,U,10,B,U,11
2015,B,T,0,B,T,1
2015,A,T,7,A,T,8
2015,B,U,8,N,U,9
2015,A,T,7,A,T,8
2015,B,T,6,B,T,7
2015,NONSEND,NONSEND,0,B,X,1
2015,B,Y,6,G,Y,7
2015,A,T,6,A,T,7
2015,NONSEND,NONSEND,0,B,T,1
2015,A,Y,14,NONSEND,NONSEND,15
2015,B,T,0,B,T,1
2015,A,T,12,A,T,13
2015,N,X,11,N,X,12
2015,B,Y,0,B,Y,1
2015,B,Y,2,B,Y,3
2015,B,U,12,NONSEND,NONSEND,13
2015,A,T,7,A,T,8
2015,A,X,6,A,X,7
2015,A,U,0,A,U,1
2015,B,X,3,B,X,4
2015,A,U,5,A,U,6
2015,R,T,14,NONSEND,NONSEND,15
2015,B,T,6,B,T,7
2015,A,T,2,A,T,3
2015,B,T,1,B,T,2
2015,NONSEND,NONSEND,-1,B,T,0
2015,J,X,8,J,X,9
2015,B,U,5,B,U,6
2015,B,T,7,B,T,8
2015,A,T,3,A,T,4
2015,B,T,6,B,T,7
2015,K,T,5,NONSEND,NONSEND,6
2015,A,T,3,A,T,4
2015,B,V,1,B,V,2
2015,A,Y,0,A,Y,1
2015,B,T,0,B,T,1
2015,E,T,8,E,T,9
2015,A,U,7,A,U,8
2015,B,T,3,B,T,4
2015,B,U,14,S,U,15
2015,A,U,2,A,U,3
2015,NONSEND,NONSEND,6,B,X,7
2015,B,T,3,B,T,4
2015,B,T,4,B,T,5
2015,A,Y,15,NONSEND,NONSEND,16
2015,A,U,0,A,U,1
2015,B,T,7,B,T,8
2015,B,T,2,B,T,3
2015,B,T,1,F,T,2
2015,A,T,12,A,T,13
2015,B,T,7,B,T,8
2015,NONSEND,NONSEND,1,B,U,2
2015,B,V,3,B,V,4
2015,B,T,13,B,T,14
2015,B,Y,5,B,Y,6
2015,A,U,11,A,U,12
2015,B,T,4,B,T,5
2015,B,T,0,B,T,1
2015,NONSEND,NONSEND,0,B,T,1
2015,B,T,5,B,T,6
2015,NONSEND,NONSEND,4,B,U,5
2015,B,U,5,B,U,6
2015,A,U,7,A,U,8
2015,A,Y,14,NONSEND,NONSEND,15
2015,B,Y,8,B,Y,9
2015,B,T,1,B,T,2
2015,B,X,6,B,X,7
2015,NONSEND,NONSEND,-2,B,U,-1
2015,F,Y,4,F,Y,5
2015,B,U,8,B,U,9
2015,A,U,12,A,U,13
2015,B,U,9,B,U,10
2015,F,U,10,F,U,11
2015,B,U,7,B,U,8
2015,B,T,10,B,T,11
2015,B,U,10,B,U,11
2015,L,T,4,L,T,5
2015,B,T,12,NONSEND,NONSEND,13
2015,K,U,9,K,U,10
2015,P,T,-1,A,T,0
2015,A,V,7,A,V,8
2015,A,T,7,A,T,8
2015,R,W,6,R,W,7
2015,NONSEND,NONSEND,0,B,T,1
2015,L,X,1,L,X,2
2015,B,U,5,B,U,6
2015,B,U,1,B,U,2
2015,B,U,9,N,U,10
2015,B,U,10,B,U,11
2015,B,U,3,B,U,4
2015,B,T,7,B,T,8
2015,B,T,0,B,T,1
2015,B,T,3,B,T,4
2015,B,X,10,N,X,11
2015,L,Y,1,L,Y,2
2015,E,X,13,NONSEND,NONSEND,14
2015,B,T,11,B,T,12
2015,A,T,8,A,T,9
2015,A,T,2,A,T,3
2015,B,T,1,B,T,2
2015,J,T,0,L,T,1
2015,B,T,4,B,T,5
2015,B,X,5,B,X,6
2015,B,Y,7,B,Y,8
2015,B,T,9,B,T,10
2015,B,T,3,B,T,4
2015,B,T,0,B,T,1
2015,B,T,5,B,T,6
2015,B,T,6,I,T,7
2015,F,Y,3,F,Y,4
2015,NONSEND,NONSEND,-2,B,T,-1
2015,R,T,11,NONSEND,NONSEND,12
2015,NONSEND,NONSEND,5,B,T,6
2015,B,X,8,D,X,9
2015,NONSEND,NONSEND,-2,B,U,-1
2015,L,Y,13,L,Y,14
2015,F,Y,3,F,Y,4
2015,H,T,9,H,T,10
2015,F,T,6,NONSEND,NONSEND,7
2015,A,T,7,A,T,8
2015,NONSEND,NONSEND,7,B,U,8
2015,B,T,7,B,T,8
2015,B,T,3,B,T,4
2015,NONSEND,NONSEND,5,B,X,6
2015,A,T,7,A,T,8
2015,A,T,5,A,T,6
2015,F,Y,10,F,Y,11
2015,B,T,5,B,T,6
2015,L,T,10,L,T,11
2015,B,T,3,B,T,4
2015,B,T,6,B,T,7
2015,B,Y,1,B,Y,2
2015,G,T,10,G,T,11
2015,A,T,8,A,T,9
2015,Q,T,-1,B,T,0
2015,B,U,6,B,U,7
2015,A,X,6,D,X,7
2015,NONSEND,NONSEND,-1,B,T,0
2015,E,X,9,E,X,10
2015,B,U,8,B,U,9
2015,B,X,5,B,X,6
2015,F,T,5,F,T,6
2015,B,T,6,B,T,7
2015,NONSEND,NONSEND,-2,B,U,-1
2015,A,T,1,NONSEND,NONSEND,2
2015,B,T,3,A,T,4
2015,B,T,9,B,T,10
2015,NONSEND,NONSEND,4,B,X,5
2015,B,Y,5,B,Y,6
2015,B,T,8,B,T,9
2015,B,Y,13,NONSEND,NONSEND,14
2015,F,T,5,F,T,6
2015,B,T,0,B,T,1
2015,B,X,6,B,X,7
2015,B,U,7,B,U,8
2015,P,T,-2,A,T,-1
2015,G,X,11,G,X,12
2015,A,X,1,A,X,2
2015,A,W,14,S,W,15
2015,B,T,7,B,T,8
2015,F,T,1,F,T,2
2015,B,U,1,B,U,2
2015,B,T,8,B,T,9
2015,NONSEND,NONSEND,-2,B,T,-1
2015,B,T,7,B,T,8
2015,A,T,9,A,T,10
2015,J,T,-1,B,T,0
2015,NONSEND,NONSEND,-2,Q,W,-1
2015,A,U,2,A,U,3
2015,B,Y,-1,B,Y,0
2015,B,X,6,B,X,7
2015,A,U,2,A,U,3
2015,B,U,6,B,U,7
2015,B,U,12,S,U,13
2015,B,T,1,B,T,2
2015,B,T,9,B,T,10
2015,C,T,8,C,T,9
2015,B,T,9,B,T,10
2015,I,X,11,I,X,12
2015,B,T,12,B,T,13
2015,A,U,11,A,U,12
2015,B,T,6,B,T,7
2015,A,T,7,A,T,8
2015,A,T,10,A,T,11
2015,NONSEND,NONSEND,0,F,T,1
2015,B,T,6,B,T,7
2015,B,U,7,B,U,8
2015,B,T,7,B,T,8
2015,A,T,5,A,T,6
2015,NONSEND,NONSEND,-1,J,Y,0
2015,B,T,9,B,T,10
2015,A,U,6,A,U,7
2015,B,T,4,B,T,5
2015,B,T,8,B,T,9
2015,B,X,4,B,X,5
2015,B,T,4,B,T,5
2015,B,T,3,B,T,4
2015,B,T,3,B,T,4
2015,G,X,11,G,X,12
2015,D,X,10,D,X,11
2015,B,T,1,B,T,2
2015,B,T,10,B,T,11
2015,A,T,14,NONSEND,NONSEND,15
2015,NONSEND,NONSEND,-1,B,T,0
2015,B,T,3,B,T,4
2015,NONSEND,NONSEND,-2,B,T,-1
2015,A,U,13,A,U,14
2015,A,T,1,A,T,2
2015,B,T,8,B,T,9
2015,F,Y,7,F,Y,8
2015,B,T,2,B,T,3
2015,D,X,9,D,X,10
2015,A,T,2,A,T,3
2015,B,T,3,B,T,4
2015,B,U,10,B,U,11
2015,A,U,7,A,U,8
2015,A,T,3,A,T,4
2015,B,U,1,B,U,2
2015,B,T,-1,B,T,0
2015,A,W,14,S,W,15
2015,B,U,9,B,U,10
2015,NONSEND,NONSEND,12,F,X,13
2015,A,U,7,A,U,8
2015,B,T,8,B,T,9
2015,F,Y,5,F,Y,6
2015,F,Y,9,F,Y,10
2015,C,U,12,C,U,13
2015,NONSEND,NONSEND,0,B,T,1
2015,B,X,9,B,X,10
2015,R,X,11,NONSEND,NONSEND,12
2015,B,T,10,B,T,11
2015,NONSEND,NONSEND,10,R,X,11
2015,A,T,1,A,T,2
2015,NONSEND,NONSEND,-1,B,T,0
2015,N,U,11,NONSEND,NONSEND,12
2015,B,T,2,B,T,3
2015,B,T,6,B,T,7
2015,B,U,5,B,U,6
2015,E,U,9,K,U,10
2015,B,T,5,B,T,6
2015,B,U,7,B,U,8
2015,I,T,5,I,T,6
2015,B,T,1,A,T,2
2015,B,T,3,B,T,4
2015,A,U,8,A,U,9
2015,A,U,7,A,U,8
2015,B,T,5,B,T,6
2015,L,Y,9,L,Y,10
2015,B,X,8,B,X,9
2015,B,T,4,B,T,5
2015,B,T,4,B,T,5
2015,L,Y,12,L,Y,13
2015,B,X,7,A,X,8
2015,A,W,2,NONSEND,NONSEND,3
2015,B,T,9,B,T,10
2015,A,X,6,B,X,7
2015,B,T,0,B,T,1
2015,B,U,11,B,U,12
2015,B,U,8,B,U,9
2015,B,T,9,B,T,10
2015,B,X,7,I,X,8
2015,B,T,3,B,T,4
2015,NONSEND,NONSEND,1,I,U,2
2015,B,U,6,A,U,7
2015,NONSEND,NONSEND,1,B,X,2
2015,J,X,8,J,X,9
2015,A,T,3,A,T,4
2015,E,T,6,A,T,7
2015,A,U,11,A,U,12
2015,N,U,11,A,U,12
2015,B,U,11,B,U,12
2015,L,T,8,L,T,9
2015,L,U,1,L,U,2
2015,B,T,0,B,T,1
2015,B,T,7,B,T,8
2015,NONSEND,NONSEND,3,B,T,4
2015,NONSEND,NONSEND,-2,A,U,-1
2015,A,T,4,A,T,5
2015,B,T,10,B,T,11
2015,B,T,6,NONSEND,NONSEND,7
2015,A,T,5,A,T,6
2015,F,T,6,F,T,7
2015,NONSEND,NONSEND,-2,B,U,-1
2015,B,T,2,B,T,3
2015,NONSEND,NONSEND,-1,B,U,0
2015,B,T,11,B,T,12
2015,B,T,6,B,T,7
2015,B,T,10,S,T,11
2015,A,U,8,A,U,9
2015,B,T,4,B,T,5
2015,B,U,3,B,U,4
2015,F,T,5,F,T,6
2015,B,Y,6,G,Y,7
2015,B,U,8,E,U,9
2015,B,T,4,B,T,5
2015,B,U,8,B,U,9
2015,B,U,11,B,U,12
2015,E,X,9,N,X,10
2015,G,T,8,G,T,9
2015,B,U,6,B,U,7
2015,A,U,1,A,U,2
2015,A,T,7,A,T,8
2015,B,T,0,B,T,1
2015,B,Y,5,B,Y,6
2015,F,T,0,F,T,1
2015,A,U,5,A,U,6
2015,B,T,6,B,T,7
2015,NONSEND,NONSEND,-1,A,T,0
2015,B,T,0,B,T,1
2015,I,T,10,I,T,11
2015,B,U,1,B,U,2
2015,B,T,3,B,T,4
2015,B,U,5,B,U,6
2015,B,T,9,B,T,10
2015,N,U,11,NONSEND,NONSEND,12
2015,B,T,2,B,T,3
2015,A,X,5,A,X,6
2015,B,T,0,B,T,1
2015,N,X,11,N,X,12
2015,A,T,9,A,T,10
2015,B,Y,-1,B,Y,0
2015,A,T,9,A,T,10
2015,B,U,4,B,U,5
2015,B,T,7,B,T,8
2015,B,W,11,NONSEND,NONSEND,12
2015,L,Y,6,L,Y,7
2015,B,T,7,B,T,8
2015,NONSEND,NONSEND,-2,Q,W,-1
2015,B,Y,10,B,Y,11
2015,F,Y,3,F,Y,4
2015,A,T,10,A,T,11
2015,B,W,9,B,W,10
2015,H,X,8,H,X,9
2015,B,Y,10,B,Y,11
2015,B,T,4,B,T,5
2015,B,T,9,B,T,10
2015,B,T,11,S,T,12
2015,I,U,4,I,U,5
2015,A,X,10,A,X,11
2015,J,T,2,J,T,3
2015,B,U,7,B,U,8
2015,B,T,10,B,T,11
2015,P,Y,-2,P,Y,-1
2015,NONSEND,NONSEND,0,F,T,1
2015,B,T,0,B,T,1
2015,NONSEND,NONSEND,1,B,T,2
2015,B,X,7,NONSEND,NONSEND,8
2015,F,Y,1,F,Y,2
2015,B,X,5,E,X,6
2015,J,T,10,N,T,11
2015,B,T,5,B,T,6
2015,B,U,6,B,U,7
2015,F,Y,7,F,Y,8
2015,F,Y,7,F,Y,8
2015,I,T,3,I,T,4
2015,B,U,4,B,U,5
2015,B,W,11,NONSEND,NONSEND,12
2015,NONSEND,NONSEND,-2,A,U,-1
2015,B,V,9,B,V,10
2015,B,Y,5,B,Y,6
2015,NONSEND,NONSEND,2,B,Y,3
2015,E,X,9,E,X,10
2015,B,U,5,B,U,6
2015,L,Y,11,L,Y,12
2015,NONSEND,NONSEND,1,B,U,2
2015,B,U,10,B,U,11
2015,B,T,5,B,T,6
2015,L,Y,3,L,Y,4
2015,J,Y,-2,F,Y,-1
2015,A,U,10,A,U,11
2015,N,X,12,N,X,13
2015,B,T,8,B,T,9
2015,B,U,13,NONSEND,NONSEND,14
2015,B,T,10,B,T,11
2015,G,T,12,G,T,13
2015,A,U,11,A,U,12
2015,B,T,0,B,T,1
2015,NONSEND,NONSEND,-1,B,T,0
2015,B,T,10,B,T,11
2015,NONSEND,NONSEND,-3,J,V,-2
2015,B,T,10,B,T,11
2015,A,U,2,A,U,3
2015,B,T,7,B,T,8
2015,B,T,0,A,T,1
2015,P,Y,-2,P,Y,-1
2015,I,T,7,I,T,8
2015,S,Y,15,S,Y,16
2015,B,T,1,B,T,2
2015,NONSEND,NONSEND,-2,B,U,-1
2015,B,X,7,J,X,8
2015,F,Y,-1,F,Y,0
2015,A,X,8,A,X,9
2015,NONSEND,NONSEND,-1,K,T,0
2015,B,U,7,B,U,8
2015,C,T,13,C,T,14
2015,B,Y,2,B,Y,3
2015,B,T,0,B,T,1
2015,B,T,5,B,T,6
2015,A,W,11,NONSEND,NONSEND,12
2015,NONSEND,NONSEND,1,B,T,2
2015,A,U,7,A,U,8
2015,B,X,9,B,X,10
2015,A,T,2,A,T,3
2015,A,T,2,A,T,3
2015,I,U,2,I,U,3
2015,G,Y,7,G,Y,8
2015,A,U,3,A,U,4
2015,B,T,1,B,T,2
2015,B,U,5,B,U,6
2015,B,U,10,B,U,11
2015,E,T,9,E,T,10
2015,B,T,1,F,T,2
2015,B,T,1,B,T,2
2015,B,T,-1,B,T,0
2015,B,T,9,B,T,10
2015,B,Y,6,F,Y,7
2015,B,T,0,B,T,1
2015,NONSEND,NONSEND,16,S,U,17
2015,NONSEND,NONSEND,4,B,T,5
2015,B,T,6,B,T,7
2015,B,T,5,B,T,6
2015,B,T,3,B,T,4
2015,B,T,3,B,T,4
2015,B,U,4,B,U,5
2015,B,T,10,B,T,11
2015,A,X,9,E,X,10
2015,B,T,7,B,T,8
2015,B,U,2,B,U,3
2015,B,T,1,B,T,2
2015,B,Y,9,B,Y,10
2015,B,T,0,A,T,1
2015,I,V,1,I,V,2
2015,NONSEND,NONSEND,7,B,U,8
2015,B,T,4,B,T,5
2015,B,U,2,B,U,3
2015,B,Y,-1,B,Y,0
2015,B,U,13,S,U,14
2015,A,U,2,A,U,3
2015,B,U,12,B,U,13
2015,B,U,5,A,U,6
2015,B,T,1,B,T,2
2015,A,T,7,A,T,8
2015,B,T,6,B,T,7
2015,B,U,4,B,U,5
2015,P,Y,-2,P,Y,-1
2015,A,T,6,A,T,7
2015,B,T,0,B,T,1
2015,NONSEND,NONSEND,-1,B,T,0
2015,B,T,5,B,T,6
2015,H,T,10,H,T,11
2015,B,T,7,B,T,8
2015,H,T,8,H,T,9
2015,B,T,7,B,T,8
2015,NONSEND,NONSEND,0,B,U,1
2015,NONSEND,NONSEND,0,K,U,1
2015,B,W,7,B,W,8
2015,NONSEND,NONSEND,-1,B,T,0
2015,B,T,7,B,T,8
2015,NONSEND,NONSEND,1,B,T,2
2015,A,T,3,A,T,4
2015,E,T,4,E,T,5
2015,A,U,7,A,U,8
2015,NONSEND,NONSEND,-2,B,T,-1
2015,B,W,13,S,W,14
2015,A,U,3,A,U,4
2015,B,T,8,B,T,9
2015,N,X,8,G,X,9
2015,A,U,-1,A,U,0
2015,B,U,1,B,U,2
2015,NONSEND,NONSEND,0,B,T,1
2015,N,U,11,A,U,12
2015,D,T,11,N,T,12
2015,A,X,12,N,X,13
2015,B,T,4,B,T,5
2015,B,U,3,B,U,4
2015,A,T,10,A,T,11
2015,A,T,11,A,T,12
2015,B,T,0,B,T,1
2015,B,T,9,B,T,10
2015,I,X,10,NONSEND,NONSEND,11
2015,NONSEND,NONSEND,-2,A,U,-1
2015,B,T,1,B,T,2
2015,B,X,7,B,X,8
2015,F,Y,6,F,Y,7
2015,E,T,5,E,T,6
2015,B,T,3,B,T,4
2015,B,T,3,B,T,4
2015,B,T,10,B,T,11
2015,B,Y,8,B,Y,9
2015,B,U,7,B,U,8
2015,B,T,1,NONSEND,NONSEND,2
2015,B,X,12,NONSEND,NONSEND,13
2015,NONSEND,NONSEND,0,A,U,1
2015,A,U,-1,A,U,0
2015,B,T,6,B,T,7
2015,M,Y,9,M,Y,10
2015,B,U,3,B,U,4
2015,B,T,10,B,T,11
2015,A,U,10,A,U,11
2015,B,U,8,B,U,9
2015,A,T,6,A,T,7
2015,B,T,0,B,T,1
2015,B,V,-1,B,V,0
2015,B,X,9,G,X,10
2015,NONSEND,NONSEND,8,R,X,9
2015,B,T,6,B,T,7
2015,F,U,3,F,U,4
2015,B,T,-1,B,T,0
2015,NONSEND,NONSEND,0,B,X,1
2015,A,T,3,A,T,4
2015,B,T,8,B,T,9
2015,B,T,2,B,T,3
2015,B,T,6,B,T,7
2015,NONSEND,NONSEND,1,B,T,2
2015,A,T,13,A,T,14
2015,B,U,1,B,U,2
2015,B,T,9,B,T,10
2015,B,T,1,A,T,2
2015,A,T,2,A,T,3
2015,B,U,9,B,U,10
2015,NONSEND,NONSEND,-1,B,T,0
2015,B,T,6,B,T,7
2015,B,U,12,NONSEND,NONSEND,13
2015,NONSEND,NONSEND,1,B,T,2
2015,B,T,4,B,T,5
2015,B,T,3,B,T,4
2015,NONSEND,NONSEND,9,B,X,10
2015,A,U,1,A,U,2
2015,B,Y,3,A,Y,4
2015,B,U,3,B,U,4
2015,B,T,7,B,T,8
2015,F,Y,5,F,Y,6
2015,G,T,13,J,T,14
2015,B,T,7,B,T,8
2015,A,U,0,A,U,1
2015,B,T,9,B,T,10
2015,A,X,9,A,X,10
2015,F,Y,10,F,Y,11
2015,B,Y,11,B,Y,12
2015,L,U,1,L,U,2
2015,B,W,14,S,W,15
2015,B,T,10,B,T,11
2015,B,Y,0,B,Y,1
2015,F,Y,1,F,Y,2
2015,B,T,6,B,T,7
2015,NONSEND,NONSEND,0,F,T,1
2015,F,T,3,F,T,4
2015,B,U,2,B,U,3
2015,NONSEND,NONSEND,0,B,T,1
2015,B,T,9,B,T,10
2015,L,Y,12,NONSEND,NONSEND,13
2015,L,U,12,L,U,13
2015,B,T,12,B,T,13
2015,F,U,3,F,U,4
2015,F,Y,7,F,Y,8
2015,F,Y,9,F,Y,10
2015,B,T,5,NONSEND,NONSEND,6
2015,B,T,7,J,T,8
2015,B,T,6,A,T,7
2015,A,T,0,A,T,1
2015,B,T,1,B,T,2
2015,B,T,7,B,T,8
2015,B,T,-1,B,T,0
2015,A,T,13,A,T,14
2015,B,T,14,B,T,15
2015,A,T,3,A,T,4
2015,B,W,11,J,W,12
2015,B,Y,1,B,Y,2
2015,B,T,8,B,T,9
2015,B,T,13,S,T,14
2015,NONSEND,NONSEND,8,J,X,9
2015,A,U,6,A,U,7
2015,B,T,9,B,T,10
2015,B,Y,3,G,Y,4
2015,NONSEND,NONSEND,0,B,T,1
2015,A,T,2,A,T,3
2015,NONSEND,NONSEND,-2,B,U,-1
2015,A,X,5,A,X,6
2015,B,U,8,B,U,9
2015,A,U,10,A,U,11
2015,B,T,7,B,T,8
2015,B,T,5,B,T,6
2015,B,U,12,B,U,13
2015,B,T,8,B,T,9
2015,A,U,-1,A,U,0
2015,F,Y,10,F,Y,11
2015,F,Y,6,F,Y,7
2015,B,T,6,NONSEND,NONSEND,7
2015,NONSEND,NONSEND,-2,B,T,-1
2015,A,U,0,A,U,1
2015,A,U,8,A,U,9
2015,A,T,6,A,T,7
2015,B,T,11,NONSEND,NONSEND,12
2015,F,Y,10,F,Y,11
2015,B,U,2,B,U,3
2015,B,Y,1,B,Y,2
2015,A,T,2,A,T,3
2015,NONSEND,NONSEND,-2,B,T,-1
2015,B,T,13,NONSEND,NONSEND,14
2015,A,U,3,A,U,4
2015,B,T,3,B,T,4
2015,N,X,11,NONSEND,NONSEND,12
2015,B,T,6,B,T,7
2015,NONSEND,NONSEND,-3,J,T,-2
2015,NONSEND,NONSEND,6,B,X,7
2015,B,T,8,B,T,9
